timestamp,symbol,price,sp500,cac40,nikkei
2022-10-21,META,130.00999450683594,3752.75,6035.39013671875,26890.580078125
2022-10-24,META,129.72000122070312,3797.340087890625,6131.35986328125,26974.900390625
2022-10-25,META,137.50999450683594,3859.110107421875,6250.5498046875,27250.279296875
2022-10-26,META,129.82000732421875,3830.60009765625,6276.31005859375,27431.83984375
2022-10-27,META,97.94000244140625,3807.300048828125,6244.02978515625,27345.240234375
2022-10-28,META,99.19999694824219,3901.06005859375,6273.0498046875,27105.19921875
2022-10-31,META,93.16000366210938,3871.97998046875,6266.77001953125,27587.4609375
2022-11-01,META,95.19999694824219,3856.10009765625,6328.25,27678.919921875
2022-11-02,META,90.54000091552734,3759.68994140625,6276.8798828125,27663.390625
2022-11-03,META,88.91000366210938,3719.889892578125,6243.27978515625,nan
2022-11-04,META,90.79000091552734,3770.550048828125,6416.43994140625,27199.740234375
2022-11-07,META,96.72000122070312,3806.800048828125,6416.60986328125,27527.640625
2022-11-08,META,96.47000122070312,3828.110107421875,6441.5,27872.109375
2022-11-09,META,101.47000122070312,3748.570068359375,6430.56982421875,27716.4296875
2022-11-10,META,111.87000274658203,3956.3701171875,6556.830078125,27446.099609375
2022-11-11,META,113.0199966430664,3992.929931640625,6594.6201171875,28263.5703125
2022-11-14,META,114.22000122070312,3957.25,6609.169921875,27963.470703125
2022-11-15,META,117.08000183105469,3991.72998046875,6641.66015625,27990.169921875
2022-11-16,META,113.2300033569336,3958.7900390625,6607.22021484375,28028.30078125
2022-11-17,META,111.44999694824219,3946.56005859375,6576.1201171875,27930.5703125
2022-11-18,META,112.05000305175781,3965.340087890625,6644.4599609375,27899.76953125
2022-11-21,META,109.86000061035156,3949.93994140625,6634.4501953125,27944.7890625
2022-11-22,META,111.44000244140625,4003.580078125,6657.52978515625,28115.740234375
2022-11-23,META,112.23999786376953,4027.260009765625,6679.08984375,nan
2022-11-24,META,nan,nan,6707.31982421875,28383.08984375
2022-11-25,META,111.41000366210938,4026.1201171875,6712.47998046875,28283.029296875
2022-11-28,META,108.77999877929688,3963.93994140625,6665.2001953125,28162.830078125
2022-11-29,META,109.45999908447266,3957.6298828125,6668.97021484375,28027.83984375
2022-11-30,META,118.0999984741211,4080.110107421875,6738.5498046875,27968.990234375
2022-12-01,META,120.44000244140625,4076.570068359375,6753.97021484375,28226.080078125
2022-12-02,META,123.48999786376953,4071.699951171875,6742.25,27777.900390625
2022-12-05,META,122.43000030517578,3998.840087890625,6696.9599609375,27820.400390625
2022-12-06,META,114.12000274658203,3941.260009765625,6687.7900390625,27885.869140625
2022-12-07,META,113.93000030517578,3933.919921875,6660.58984375,27686.400390625
2022-12-08,META,115.33000183105469,3963.510009765625,6647.31005859375,27574.4296875
2022-12-09,META,115.9000015258789,3934.3798828125,6677.64013671875,27901.009765625
2022-12-12,META,114.70999908447266,3990.56005859375,6650.5498046875,27842.330078125
2022-12-13,META,120.1500015258789,4019.64990234375,6744.97998046875,27954.849609375
2022-12-14,META,121.58999633789062,3995.320068359375,6730.7900390625,28156.2109375
2022-12-15,META,116.1500015258789,3895.75,6522.77001953125,28051.69921875
2022-12-16,META,119.43000030517578,3852.360107421875,6452.6298828125,27527.119140625
2022-12-19,META,114.4800033569336,3817.659912109375,6473.2900390625,27237.640625
2022-12-20,META,117.08999633789062,3821.6201171875,6450.43017578125,26568.029296875
2022-12-21,META,119.76000213623047,3878.43994140625,6580.240234375,26387.720703125
2022-12-22,META,117.12000274658203,3822.389892578125,6517.97021484375,26507.869140625
2022-12-23,META,118.04000091552734,3844.820068359375,6504.89990234375,26235.25
2022-12-26,META,nan,nan,nan,26405.869140625
2022-12-27,META,116.87999725341797,3829.25,6550.66015625,26447.869140625
2022-12-28,META,115.62000274658203,3783.219970703125,6510.490234375,26340.5
2022-12-29,META,120.26000213623047,3849.280029296875,6573.47021484375,26093.669921875
2022-12-30,META,120.33999633789062,3839.5,6473.759765625,26094.5
2023-01-02,META,nan,nan,6594.56982421875,nan
2023-01-03,META,124.73999786376953,3824.139892578125,6623.89013671875,nan
2023-01-04,META,127.37000274658203,3852.969970703125,6776.43017578125,25716.859375
2023-01-05,META,126.94000244140625,3808.10009765625,6761.5,25820.80078125
2023-01-06,META,130.02000427246094,3895.080078125,6860.9501953125,25973.849609375
2023-01-09,META,129.47000122070312,3892.090087890625,6907.35986328125,nan
2023-01-10,META,132.99000549316406,3919.25,6869.14013671875,26175.560546875
2023-01-11,META,132.88999938964844,3969.610107421875,6924.18994140625,26446.0
2023-01-12,META,136.7100067138672,3983.169921875,6975.68017578125,26449.8203125
2023-01-13,META,136.97999572753906,3999.090087890625,7023.5,26119.51953125
2023-01-16,META,nan,nan,7043.31005859375,25822.3203125
2023-01-17,META,135.36000061035156,3990.969970703125,7077.16015625,26138.6796875
2023-01-18,META,133.02000427246094,3928.860107421875,7083.39013671875,26791.119140625
2023-01-19,META,136.14999389648438,3898.85009765625,6951.8701171875,26405.23046875
2023-01-20,META,139.3699951171875,3972.610107421875,6995.990234375,26553.529296875
2023-01-23,META,143.27000427246094,4019.81005859375,7032.02001953125,26906.0390625
2023-01-24,META,143.13999938964844,4016.949951171875,7050.47998046875,27299.189453125
2023-01-25,META,141.5,4016.219970703125,7043.8798828125,27395.009765625
2023-01-26,META,147.3000030517578,4060.429931640625,7095.990234375,27362.75
2023-01-27,META,151.74000549316406,4070.56005859375,7097.2099609375,27382.560546875
2023-01-30,META,147.05999755859375,4017.77001953125,7082.009765625,27433.400390625
2023-01-31,META,148.97000122070312,4076.60009765625,7082.419921875,27327.109375
2023-02-01,META,153.1199951171875,4119.2099609375,7077.10986328125,27346.880859375
2023-02-02,META,188.77000427246094,4179.759765625,7166.27001953125,27402.05078125
2023-02-03,META,186.52999877929688,4136.47998046875,7233.93994140625,27509.4609375
2023-02-06,META,186.05999755859375,4111.080078125,7137.10009765625,27693.650390625
2023-02-07,META,191.6199951171875,4164.0,7132.35009765625,27685.470703125
2023-02-08,META,183.42999267578125,4117.85986328125,7119.830078125,27606.4609375
2023-02-09,META,177.9199981689453,4081.5,7188.35986328125,27584.349609375
2023-02-10,META,174.14999389648438,4090.4599609375,7129.72998046875,27670.98046875
2023-02-13,META,179.42999267578125,4137.2900390625,7208.58984375,27427.3203125
2023-02-14,META,179.47999572753906,4136.1298828125,7213.81005859375,27602.76953125
2023-02-15,META,177.16000366210938,4147.60009765625,7300.85986328125,27501.859375
2023-02-16,META,172.44000244140625,4090.409912109375,7366.16015625,27696.439453125
2023-02-17,META,172.8800048828125,4079.090087890625,7347.72021484375,27513.130859375
2023-02-20,META,nan,nan,7335.60986328125,27531.939453125
2023-02-21,META,172.0800018310547,3997.340087890625,7308.64990234375,27473.099609375
2023-02-22,META,171.1199951171875,3991.050048828125,7299.259765625,27104.3203125
2023-02-23,META,172.0399932861328,4012.320068359375,7317.43017578125,nan
2023-02-24,META,170.38999938964844,3970.0400390625,7187.27001953125,27453.48046875
2023-02-27,META,169.5399932861328,3982.239990234375,7295.5498046875,27423.9609375
2023-02-28,META,174.94000244140625,3970.14990234375,7267.93017578125,27445.560546875
2023-03-01,META,173.4199981689453,3951.389892578125,7234.25,27516.529296875
2023-03-02,META,174.52999877929688,3981.35009765625,7284.22021484375,27498.869140625
2023-03-03,META,185.25,4045.639892578125,7348.1201171875,27927.470703125
